DATE,TIME,SOC,RSOC,CURRENT_NOW,VOLTAGE_NOW,CP_VBAT,IC_V,CP_VBUS,CP-IBUS,VBUS_VOLTAGE(uV),TEMP,BOARD_TEMP,Thermal_TEMP,Thermal_point,STATUS,TYPE,FFC_VOLTAGE_MAX,FFC_CHG,Charger_Full,M_CP,S_CP,CP_CURRENT,SOH,AverageCurrent,QMAX,RM,TRUE_RM,FCC,TRUE_FCC,CYCLE,CURR_MAX,VOLT_MAX,CHARGER_MDOE
Wed Jan 19 21:18:41 CST 2022,0,1,2,-48.000,3.565,3.565,3.565,4.916,3,4900,29.4,36.5,35.6,8,Charging,USB,4.4,0,4796,0,0,6,97,-48000,4963,60,51,4796,4815,12,12.200,4.450,1.378
Wed Jan 19 21:18:42 CST 2022,1,1,2,-48.000,3.565,3.565,3.565,4.916,3,4900,29.4,36.5,35.5,8,Charging,USB,4.4,0,4796,0,0,6,97,-125000,4963,60,51,4796,4815,12,12.200,4.450,1.378
Wed Jan 19 21:18:43 CST 2022,2,1,2,-125.000,3.561,3.561,3.561,4.916,3,4900,29.5,36.5,35.5,8,Charging,USB,4.4,0,4796,0,0,6,97,-125000,4963,60,51,4796,4815,12,12.200,4.450,1.380
Wed Jan 19 21:18:43 CST 2022,2,1,2,-224.000,3.560,3.560,3.560,4.912,4,4900,29.5,36.5,35.6,8,Charging,USB,4.4,0,4796,0,0,6,97,-224000,4963,60,51,4796,4815,12,12.200,4.450,1.379
Wed Jan 19 21:18:44 CST 2022,3,1,2,-224.000,3.560,3.552,3.552,4.912,3,4900,29.4,36.5,35.8,8,Charging,USB,4.4,0,4796,0,0,6,97,-396000,4963,60,50,4796,4815,12,12.200,4.450,1.382
Wed Jan 19 21:18:45 CST 2022,4,1,2,-396.000,3.552,3.552,3.552,4.916,3,4900,29.4,36.5,36.0,8,Charging,USB,4.4,0,4796,0,0,7,97,-396000,4963,60,50,4796,4815,12,12.200,4.450,1.384
Wed Jan 19 21:18:45 CST 2022,4,1,2,-333.000,3.555,3.555,3.555,4.912,3,4900,29.4,36.5,36.0,8,Charging,USB,4.4,0,4796,0,0,6,97,-333000,4963,60,50,4796,4815,12,12.200,4.450,1.381
Wed Jan 19 21:18:46 CST 2022,5,1,2,-333.000,3.565,3.565,3.565,4.916,3,4900,29.4,35.9,35.8,8,Charging,USB,4.4,0,4796,0,0,6,97,73000,5000,60,50,4796,4815,12,12.200,4.450,1.378
Wed Jan 19 21:18:47 CST 2022,6,1,2,73.000,3.565,3.565,3.565,4.938,3,4900,29.4,35.9,35.5,8,Charging,USB,4.4,0,4796,0,0,6,97,136000,4963,60,50,4796,4827,12,12.200,4.450,1.385
Wed Jan 19 21:18:48 CST 2022,7,1,2,136.000,3.563,3.563,3.563,4.938,3,4900,29.5,35.9,35.2,8,Charging,Unknown,4.4,0,4796,0,0,6,97,136000,4963,60,52,4796,4827,12,12.200,4.450,1.385
Wed Jan 19 21:18:48 CST 2022,7,1,2,-59.000,3.572,3.572,3.572,.240,3,2600,29.4,35.9,35.1,8,Discharging,Unknown,4.4,0,4796,0,0,6,97,-59000,4963,60,52,4796,4827,12,12.200,4.450,.067
Wed Jan 19 21:18:49 CST 2022,8,1,2,-59.000,3.537,3.537,3.537,.146,3,2600,29.4,35.9,35.1,8,Charging,USB,4.4,0,4796,0,0,6,97,-649000,4963,59,52,4796,4827,12,12.200,4.450,.041
Wed Jan 19 21:18:50 CST 2022,9,1,2,-649.000,3.537,3.537,3.537,.146,3,2600,29.4,35.9,35.0,8,Charging,USB,4.4,0,4796,0,0,6,97,-286000,4963,59,52,4796,4827,12,12.200,4.450,.041
Wed Jan 19 21:18:50 CST 2022,9,1,2,-286.000,3.553,3.553,3.553,4.905,3,5000,29.4,35.9,35.1,8,Charging,USB,4.4,0,4796,0,0,6,97,-286000,4963,59,52,4796,4827,12,12.200,4.450,1.380
Wed Jan 19 21:18:50 CST 2022,9,1,2,-286.000,3.553,3.553,3.553,4.905,3,5000,29.4,35.9,35.1,8,Charging,USB,4.4,0,4796,0,0,6,97,-286000,4963,59,52,4796,4827,12,12.200,4.450,1.380
Wed Jan 19 21:18:51 CST 2022,10,1,2,-286.000,3.553,3.553,3.553,4.905,4,5000,29.4,35.9,35.1,8,Charging,USB,4.4,0,4796,0,0,6,97,-95000,4963,59,52,4796,4827,12,12.200,4.450,1.380
Wed Jan 19 21:18:51 CST 2022,10,1,2,-95.000,3.561,3.561,3.561,4.912,3,4900,29.4,35.9,35.1,8,Charging,USB,4.4,0,4796,0,0,6,97,-95000,4963,59,52,4796,4827,12,12.200,4.450,1.379
Wed Jan 19 21:18:52 CST 2022,11,1,2,-95.000,3.561,3.561,3.561,4.912,3,4900,29.4,35.9,35.1,8,Charging,USB,4.4,0,4796,0,0,6,97,-95000,4963,59,52,4796,4827,12,12.200,4.450,1.379
Wed Jan 19 21:18:53 CST 2022,12,1,2,33.000,3.567,3.567,3.567,4.916,3,4900,29.5,35.9,34.9,8,Charging,USB,4.4,0,4796,0,0,6,97,33000,4963,59,0,4796,4827,12,12.200,4.450,1.378
Wed Jan 19 21:18:53 CST 2022,12,1,2,-48.000,3.571,3.571,3.571,.412,3,2600,29.5,35.9,34.8,8,Discharging,Unknown,4.4,0,4796,0,0,6,97,-48000,4963,59,52,4796,4827,12,12.200,4.450,.115
Wed Jan 19 21:18:54 CST 2022,13,1,2,-48.000,3.571,3.571,3.571,.281,3,2600,29.5,35.9,34.9,8,Discharging,Unknown,4.4,0,4796,0,0,6,97,-48000,4963,59,52,4796,4827,12,12.200,4.450,.078
Wed Jan 19 21:18:55 CST 2022,14,1,2,-641.000,3.535,3.535,3.535,.247,3,2600,29.5,35.9,34.8,6,Discharging,Unknown,4.4,0,4796,0,0,6,97,-641000,4963,59,52,4796,4827,12,12.200,4.450,.069
Wed Jan 19 21:18:55 CST 2022,14,1,2,-407.000,3.549,3.549,3.549,.247,3,2600,29.6,35.9,34.5,6,Discharging,Unknown,4.4,0,4796,0,0,6,97,-407000,4963,59,52,4796,4827,12,12.200,4.450,.069
Wed Jan 19 21:18:56 CST 2022,15,1,2,-418.000,3.555,3.555,3.555,.247,3,2600,29.6,34.4,34.4,6,Discharging,Unknown,4.4,0,4796,0,0,6,97,-418000,4963,59,52,4796,4827,12,12.200,4.450,.069
Wed Jan 19 21:18:57 CST 2022,16,1,2,-418.000,3.555,3.555,3.555,.247,3,2600,29.6,34.4,34.3,6,Discharging,Unknown,4.4,0,4796,0,0,6,97,-550000,4963,59,51,4796,4827,12,12.200,4.450,.069
Wed Jan 19 21:18:58 CST 2022,17,1,2,-550.000,3.551,3.551,3.551,.247,3,2600,29.6,34.4,34.4,6,Discharging,Unknown,4.4,0,4796,0,0,6,97,-550000,4963,59,51,4796,4827,12,12.200,4.450,.069
Wed Jan 19 21:18:58 CST 2022,17,1,2,-986.000,3.537,3.537,3.537,.247,3,2600,29.6,34.4,34.7,0,Discharging,Unknown,4.4,0,4796,0,0,6,97,-986000,4963,58,789,4796,4827,12,12.200,4.450,.069
Wed Jan 19 21:18:59 CST 2022,18,1,2,-986.000,3.537,3.537,3.537,.247,3,2600,29.6,34.4,35.0,0,Discharging,Unknown,4.4,0,4796,0,0,6,97,-850000,4963,58,51,4796,4827,12,12.200,4.450,.069
Wed Jan 19 21:18:59 CST 2022,18,1,2,-850.000,3.532,3.532,3.532,.247,3,2600,29.6,34.4,35.0,0,Discharging,Unknown,4.4,0,4796,0,0,6,97,-850000,4963,58,51,4796,4827,12,12.200,4.450,.069
Wed Jan 19 21:19:00 CST 2022,19,1,2,-850.000,3.532,3.532,3.532,.247,3,2600,29.6,34.4,35.0,0,Discharging,Unknown,4.4,0,4796,0,0,6,97,-850000,4963,58,51,4796,4827,12,12.200,4.450,.069
Wed Jan 19 21:19:01 CST 2022,20,1,2,-601.000,3.541,3.541,3.541,.247,3,2600,29.6,34.4,34.9,15,Discharging,Unknown,4.4,0,4796,0,0,6,97,-601000,4963,58,51,4796,4827,12,12.200,4.450,.069
Wed Jan 19 21:19:01 CST 2022,20,1,2,-337.000,3.552,3.552,3.552,.247,3,2600,29.6,34.4,34.6,5,Discharging,Unknown,4.4,0,4796,0,0,6,97,-337000,4963,58,51,4796,4827,12,12.200,4.450,.069
Wed Jan 19 21:19:02 CST 2022,21,1,2,-337.000,3.552,3.552,3.552,.247,3,2600,29.6,34.4,34.5,4,Discharging,Unknown,4.4,0,4796,0,0,6,97,-407000,4963,58,51,4796,4827,12,12.200,4.450,.069
Wed Jan 19 21:19:03 CST 2022,22,1,2,-407.000,3.546,3.546,3.546,.247,3,2600,29.6,34.4,34.3,4,Discharging,Unknown,4.4,0,4796,0,0,6,97,-264000,4963,58,51,4796,4827,12,12.200,4.450,.069
Wed Jan 19 21:19:04 CST 2022,23,1,2,-264.000,3.552,3.552,3.552,.247,3,2600,29.6,34.4,34.0,4,Discharging,Unknown,4.4,0,4796,0,0,6,97,-147000,4963,58,51,4796,4827,12,12.200,4.450,.069
Wed Jan 19 21:19:05 CST 2022,24,1,2,-147.000,3.557,3.557,3.557,.247,3,2600,29.7,34.4,33.8,4,Discharging,Unknown,4.4,0,4796,0,0,6,97,-147000,4963,58,50,4796,4827,12,12.200,4.450,.069
Wed Jan 19 21:19:06 CST 2022,25,1,2,-125.000,3.557,3.557,3.557,.247,3,2600,29.7,34.4,33.5,4,Discharging,Unknown,4.4,0,4796,0,0,6,97,-125000,4963,57,50,4796,4827,12,12.200,4.450,.069
Wed Jan 19 21:19:06 CST 2022,25,1,2,-95.000,3.559,3.559,3.559,.247,3,2600,29.7,33.5,33.3,4,Discharging,Unknown,4.4,0,4796,0,0,6,97,-95000,4963,57,50,4796,4827,12,12.200,4.450,.069
Wed Jan 19 21:19:07 CST 2022,26,1,2,-95.000,3.559,3.559,3.559,.247,3,2600,29.7,33.5,33.3,4,Discharging,Unknown,4.4,0,4796,0,0,6,97,-278000,4963,57,50,4796,4827,12,12.200,4.450,.069
Wed Jan 19 21:19:08 CST 2022,27,1,2,-278.000,3.557,3.557,3.557,.247,3,2600,29.7,33.5,33.3,4,Discharging,Unknown,4.4,0,4796,0,0,6,97,-278000,4963,57,50,4796,4827,12,12.200,4.450,.069
Wed Jan 19 21:19:09 CST 2022,28,1,2,-209.000,3.554,3.554,3.554,.247,3,2600,29.7,33.5,33.2,4,Discharging,Unknown,4.4,0,4796,0,0,6,97,-209000,4963,57,50,4796,4827,12,12.200,4.450,.069
Wed Jan 19 21:19:10 CST 2022,29,1,2,-103.000,3.555,3.555,3.555,.247,3,2600,29.7,33.5,32.9,4,Discharging,Unknown,4.4,0,4796,0,0,6,97,-103000,4963,57,50,4796,4827,12,12.200,4.450,.069
Wed Jan 19 21:19:11 CST 2022,30,1,2,-88.000,3.559,3.559,3.559,.247,3,2600,29.7,33.5,32.8,4,Discharging,Unknown,4.4,0,4796,0,0,6,97,-88000,4963,57,50,4796,4827,12,12.200,4.450,.069
Wed Jan 19 21:19:12 CST 2022,31,1,2,-81.000,3.558,3.558,3.558,.247,3,2600,29.7,33.5,32.6,4,Discharging,Unknown,4.4,0,4796,0,0,6,97,-81000,4963,57,50,4796,4827,12,12.200,4.450,.069
Wed Jan 19 21:19:13 CST 2022,32,1,2,-81.000,3.559,3.559,3.559,.247,3,2600,29.7,33.5,32.5,4,Discharging,Unknown,4.4,0,4796,0,0,6,97,-81000,4963,57,50,4796,4827,12,12.200,4.450,.069
Wed Jan 19 21:19:14 CST 2022,33,1,2,-106.000,3.557,3.557,3.557,.247,3,2600,29.7,33.5,32.4,4,Discharging,Unknown,4.4,0,4796,0,0,6,97,-106000,4963,57,50,4796,4827,12,12.200,4.450,.069
Wed Jan 19 21:19:15 CST 2022,34,1,2,-81.000,3.559,3.559,3.559,.247,3,2600,29.7,33.5,32.3,4,Discharging,Unknown,4.4,0,4796,0,0,6,97,-81000,4963,57,50,4796,4827,12,12.200,4.450,.069
Wed Jan 19 21:19:16 CST 2022,35,1,2,-88.000,3.558,3.558,3.558,.247,3,2600,29.7,33.5,32.2,4,Discharging,Unknown,4.4,0,4796,0,0,6,97,-88000,4963,57,50,4796,4827,12,12.200,4.450,.069
Wed Jan 19 21:19:17 CST 2022,35,1,2,-84.000,3.558,3.558,3.558,.247,3,2600,29.7,32.1,32.1,4,Discharging,Unknown,4.4,0,4796,0,0,6,97,-84000,4963,57,50,4796,4827,12,12.200,4.450,.069
Wed Jan 19 21:19:17 CST 2022,36,1,2,-84.000,3.558,3.558,3.558,.247,3,2600,29.7,32.1,32.0,4,Discharging,Unknown,4.4,0,4796,0,0,6,97,-84000,4963,57,50,4796,4827,12,12.200,4.450,.069
Wed Jan 19 21:19:18 CST 2022,37,1,2,-84.000,3.558,3.558,3.558,.247,3,2600,29.7,32.1,31.9,4,Discharging,Unknown,4.4,0,4796,0,0,6,97,-88000,4963,57,50,4796,4827,12,12.200,4.450,.069
Wed Jan 19 21:19:19 CST 2022,38,1,2,-88.000,3.558,3.558,3.558,.247,3,2600,29.6,32.1,31.8,0,Discharging,Unknown,4.4,0,4796,0,0,6,97,-84000,4963,57,50,4796,4827,12,12.200,4.450,.069
Wed Jan 19 21:19:20 CST 2022,39,1,2,-84.000,3.558,3.558,3.558,.247,3,2600,29.6,32.1,31.7,0,Discharging,Unknown,4.4,0,4796,0,0,6,97,-92000,4963,57,50,4796,4827,12,12.200,4.450,.069
Wed Jan 19 21:19:21 CST 2022,40,1,2,-92.000,3.560,3.560,3.560,.247,3,2600,29.6,32.1,31.6,0,Discharging,Unknown,4.4,0,4796,0,0,6,97,-84000,4963,57,50,4796,4827,12,12.200,4.450,.069
Wed Jan 19 21:19:22 CST 2022,41,1,2,-84.000,3.558,3.558,3.558,.247,3,2600,29.6,32.1,31.6,0,Discharging,Unknown,4.4,0,4796,0,0,6,97,-81000,4963,57,50,4796,4827,12,12.200,4.450,.069
Wed Jan 19 21:19:23 CST 2022,42,1,2,-81.000,3.558,3.558,3.558,.247,3,2600,29.6,32.1,31.5,0,Discharging,Unknown,4.4,0,4796,0,0,6,97,-95000,4963,57,50,4796,4827,12,12.200,4.450,.069
Wed Jan 19 21:19:24 CST 2022,43,1,2,-95.000,3.559,3.559,3.559,.247,3,2600,29.6,32.1,31.4,0,Discharging,Unknown,4.4,0,4796,0,0,6,97,-84000,4963,57,50,4796,4827,12,12.200,4.450,.069
Wed Jan 19 21:19:25 CST 2022,44,1,2,-84.000,3.559,3.559,3.559,.247,3,2600,29.6,32.1,31.3,0,Discharging,Unknown,4.4,0,4796,0,0,6,97,-106000,4963,57,50,4796,4827,12,12.200,4.450,.069
Wed Jan 19 21:19:26 CST 2022,45,1,2,-106.000,3.559,3.559,3.559,.247,3,2600,29.6,32.1,31.3,0,Discharging,Unknown,4.4,0,4796,0,0,6,97,-88000,4963,57,50,4796,4827,12,12.200,4.450,.069
Wed Jan 19 21:19:27 CST 2022,46,1,2,-88.000,3.558,3.558,3.558,.247,3,2600,29.6,31.3,31.2,0,Discharging,Unknown,4.4,0,4796,0,0,6,97,-81000,4963,57,50,4796,4827,12,12.200,4.450,.069
Wed Jan 19 21:19:28 CST 2022,47,1,2,-81.000,3.559,3.559,3.559,.247,3,2600,29.5,31.3,31.1,0,Discharging,Unknown,4.4,0,4796,0,0,6,97,-81000,4963,57,50,4796,4827,12,12.200,4.450,.069
Wed Jan 19 21:19:29 CST 2022,48,1,2,-92.000,3.559,3.559,3.559,.247,3,2600,29.5,31.3,31.1,0,Discharging,Unknown,4.4,0,4796,0,0,6,97,-92000,4963,57,50,4796,4827,12,12.200,4.450,.069
Wed Jan 19 21:19:30 CST 2022,49,1,2,-81.000,3.559,3.559,3.559,.247,3,2600,29.5,31.3,31.0,0,Discharging,Unknown,4.4,0,4796,0,0,6,97,-81000,4963,57,50,4796,4827,12,12.200,4.450,.069
Wed Jan 19 21:19:31 CST 2022,50,1,2,-77.000,3.560,3.560,3.560,.247,3,2600,29.5,31.3,30.9,0,Discharging,Unknown,4.4,0,4796,0,0,6,97,-77000,4963,57,50,4796,4827,12,12.200,4.450,.069
Wed Jan 19 21:19:32 CST 2022,51,1,2,-88.000,3.559,3.559,3.559,.247,3,2600,29.4,31.3,30.9,0,Discharging,Unknown,4.4,0,4796,0,0,6,97,-88000,4963,57,50,4796,4827,12,12.200,4.450,.069
Wed Jan 19 21:19:33 CST 2022,52,1,2,-77.000,3.559,3.559,3.559,.247,3,2600,29.4,31.3,30.8,0,Discharging,Unknown,4.4,0,4796,0,0,6,97,-77000,4963,57,50,4796,4827,12,12.200,4.450,.069
Wed Jan 19 21:19:34 CST 2022,53,1,2,-81.000,3.558,3.558,3.558,.247,3,2600,29.5,31.3,30.8,0,Discharging,Unknown,4.4,0,4796,0,0,6,97,-81000,4963,57,50,4796,4827,12,12.200,4.450,.069
Wed Jan 19 21:19:34 CST 2022,53,1,2,-92.000,3.559,3.559,3.559,.247,3,2600,29.4,31.3,30.7,0,Discharging,Unknown,4.4,0,4796,0,0,6,97,-92000,4963,57,50,4796,4827,12,12.200,4.450,.069
Wed Jan 19 21:19:35 CST 2022,54,1,2,-114.000,3.556,3.556,3.556,.247,3,2600,29.4,31.3,30.7,0,Discharging,Unknown,4.4,0,4796,0,0,6,97,-114000,4963,57,50,4796,4827,12,12.200,4.450,.069
Wed Jan 19 21:19:36 CST 2022,55,1,2,-114.000,3.556,3.556,3.556,.247,3,2600,29.4,30.6,30.6,0,Discharging,Unknown,4.4,0,4796,0,0,6,97,-88000,4963,57,50,4796,4827,12,12.200,4.450,.069
Wed Jan 19 21:19:37 CST 2022,56,1,2,-88.000,3.558,3.558,3.558,.247,3,2600,29.4,30.6,30.5,0,Discharging,Unknown,4.4,0,4796,0,0,6,97,-84000,4963,56,50,4796,4827,12,12.200,4.450,.069
Wed Jan 19 21:19:38 CST 2022,57,1,2,-84.000,3.558,3.558,3.558,.247,3,2600,29.3,30.6,30.5,0,Discharging,Unknown,4.4,0,4796,0,0,6,97,-81000,4963,56,50,4796,4827,12,12.200,4.450,.069
Wed Jan 19 21:19:39 CST 2022,58,1,2,-81.000,3.558,3.558,3.558,.247,3,2600,29.3,30.6,30.4,0,Discharging,Unknown,4.4,0,4796,0,0,6,97,-88000,4963,56,50,4796,4827,12,12.200,4.450,.069
Wed Jan 19 21:19:40 CST 2022,59,1,2,-88.000,3.558,3.558,3.558,.247,3,2600,29.3,30.6,30.4,0,Discharging,Unknown,4.4,0,4796,0,0,6,97,-81000,4963,56,50,4796,4827,12,12.200,4.450,.069
Wed Jan 19 21:19:41 CST 2022,60,1,2,-81.000,3.558,3.558,3.558,.247,3,2600,29.2,30.6,30.3,0,Discharging,Unknown,4.4,0,4796,0,0,6,97,-84000,4963,56,50,4796,4827,12,12.200,4.450,.069
Wed Jan 19 21:19:46 CST 2022,65,1,2,-84.000,3.558,3.558,3.558,.247,3,2600,29.2,30.6,30.2,0,Discharging,Unknown,4.4,0,4796,0,0,6,97,-77000,4963,56,49,4796,4827,12,12.200,4.450,.069
Wed Jan 19 21:19:47 CST 2022,66,1,2,0,3.561,3.561,3.561,.247,3,2600,29.1,30.6,29.8,0,Discharging,Unknown,4.4,0,4796,0,0,6,97,0,4963,56,49,4796,4827,12,12.200,4.450,.069
Wed Jan 19 21:19:48 CST 2022,67,1,2,-257.000,3.560,3.560,3.560,.247,3,2600,29.0,30.6,30.0,0,Discharging,Unknown,4.4,0,4796,0,0,6,97,-257000,4963,56,49,4796,4827,12,12.200,4.450,.069
Wed Jan 19 21:19:48 CST 2022,67,1,2,-235.000,3.555,3.555,3.555,.247,3,2600,29.0,30.6,30.0,0,Discharging,Unknown,4.4,0,4796,0,0,6,97,-235000,4963,56,49,4796,4827,12,12.200,4.450,.069
Wed Jan 19 21:19:49 CST 2022,68,1,2,-235.000,3.555,3.555,3.555,.247,3,2600,29.0,30.6,30.2,0,Discharging,Unknown,4.4,0,4796,0,0,6,97,-315000,4963,56,49,4796,4827,12,12.200,4.450,.069
Wed Jan 19 21:19:50 CST 2022,69,1,2,-315.000,3.554,3.554,3.554,.247,3,2600,29.0,30.2,30.3,0,Discharging,Unknown,4.4,0,4796,0,0,6,97,-315000,4963,56,49,4796,4827,12,12.200,4.450,.069
Wed Jan 19 21:19:51 CST 2022,70,1,2,-333.000,3.554,3.554,3.554,.247,3,2600,29.0,30.2,30.4,0,Discharging,Unknown,4.4,0,4796,0,0,6,97,-333000,4963,56,49,4796,4827,12,12.200,4.450,.069
Wed Jan 19 21:20:44 CST 2022,123,1,2,-176.000,3.550,3.550,3.550,.247,3,2600,29.0,30.2,30.3,0,Discharging,Unknown,4.4,0,4796,0,0,6,97,-176000,4963,56,49,4796,4827,12,12.200,4.450,.069
Wed Jan 19 21:20:45 CST 2022,124,1,2,0,3.562,3.562,3.562,.247,3,2600,27.5,30.2,27.0,0,Discharging,Unknown,4.4,0,4796,0,0,6,97,0,4963,56,49,4796,4827,12,12.200,4.450,.069
Wed Jan 19 21:20:46 CST 2022,125,1,2,-451.000,3.561,3.561,3.561,.247,3,2600,27.5,30.2,27.4,0,Discharging,Unknown,4.4,0,4796,0,0,6,97,-451000,4963,56,49,4796,4827,12,12.200,4.450,.069
Wed Jan 19 21:20:46 CST 2022,125,1,2,-645.000,3.544,3.544,3.544,.247,3,2600,27.5,30.2,27.7,0,Discharging,Unknown,4.4,0,4796,0,0,6,97,-645000,4963,55,49,4796,4827,12,12.200,4.450,.069
Wed Jan 19 21:20:47 CST 2022,126,1,2,-645.000,3.544,3.544,3.544,.247,3,2600,27.5,30.2,27.8,0,Discharging,Unknown,4.4,0,4796,0,0,6,97,-645000,4963,55,49,4796,4827,12,12.200,4.450,.069
Wed Jan 19 21:20:48 CST 2022,127,1,2,-634.000,3.546,3.546,3.546,.247,3,2600,27.4,30.2,28.1,0,Discharging,Unknown,4.4,0,4796,0,0,6,97,-634000,4963,55,49,4796,4827,12,12.200,4.450,.069
Wed Jan 19 21:20:49 CST 2022,128,1,2,-484.000,3.541,3.541,3.541,.247,3,2600,27.3,30.2,28.2,0,Discharging,Unknown,4.4,0,4796,0,0,6,97,-484000,4963,55,48,4796,4827,12,12.200,4.450,.069
Wed Jan 19 21:20:49 CST 2022,128,1,2,-484.000,3.555,3.555,3.555,.247,3,2600,27.4,30.2,28.1,0,Discharging,Unknown,4.4,0,4796,0,0,6,97,-205000,4963,55,48,4796,4827,12,12.200,4.450,.069
Wed Jan 19 21:20:50 CST 2022,129,1,2,-205.000,3.555,3.555,3.555,.247,3,2600,27.4,30.2,28.0,0,Discharging,Unknown,4.4,0,4796,0,0,6,97,-143000,4963,55,48,4796,4827,12,12.200,4.450,.069
Wed Jan 19 21:22:01 CST 2022,200,1,2,-143.000,3.554,3.554,3.554,.247,3,2600,25.5,30.2,24.4,0,Discharging,Unknown,4.4,0,4796,0,0,6,97,-7000,4963,55,48,4796,4827,12,12.200,4.450,.069
Wed Jan 19 21:22:02 CST 2022,201,1,2,-7.000,3.553,3.553,3.553,.247,3,2600,25.4,24.5,24.5,0,Discharging,Unknown,4.4,0,4796,0,0,6,97,-7000,4963,55,48,4796,4827,12,12.200,4.450,.069
Wed Jan 19 21:22:03 CST 2022,202,1,2,-7.000,3.553,3.553,3.553,.247,3,2600,25.4,24.5,24.9,0,Discharging,Unknown,4.4,0,4796,0,0,6,97,-7000,4963,55,48,4796,4827,12,12.200,4.450,.069
Wed Jan 19 21:22:03 CST 2022,202,1,2,-7.000,3.553,3.553,3.553,.247,3,2600,25.4,24.5,25.1,0,Discharging,Unknown,4.4,0,4796,0,0,6,97,-319000,4963,55,48,4796,4827,12,12.200,4.450,.069
Wed Jan 19 21:22:04 CST 2022,203,1,2,-319.000,3.553,3.553,3.553,.247,3,2600,25.4,24.5,25.3,0,Discharging,Unknown,4.4,0,4796,0,0,6,97,-319000,4963,55,48,4796,4827,12,12.200,4.450,.069
Wed Jan 19 21:22:04 CST 2022,203,1,2,-436.000,3.536,3.536,3.536,.247,3,2600,25.3,24.5,25.4,0,Discharging,Unknown,4.4,0,4796,0,0,6,97,-436000,4963,54,49,4796,4828,12,12.200,4.450,.069
Wed Jan 19 21:22:05 CST 2022,204,1,2,-436.000,3.536,3.536,3.536,.247,3,2600,25.3,24.5,25.5,0,Discharging,Unknown,4.4,0,4796,0,0,6,97,-627000,4963,54,48,4796,4828,12,12.200,4.450,.069
Wed Jan 19 21:22:06 CST 2022,205,1,2,-627.000,3.547,3.547,3.547,.247,3,2600,25.1,24.5,25.6,0,Discharging,Unknown,4.4,0,4796,0,0,6,97,-627000,4963,54,48,4796,4828,12,12.200,4.450,.069
Wed Jan 19 21:22:07 CST 2022,206,1,2,-308.000,3.549,3.549,3.549,.247,3,2600,25.2,24.5,25.5,0,Discharging,Unknown,4.4,0,4796,0,0,6,97,-308000,4963,54,48,4796,4828,12,12.200,4.450,.069
Wed Jan 19 21:22:07 CST 2022,206,1,2,-308.000,3.545,3.545,3.545,.247,3,2600,25.2,24.5,25.5,0,Discharging,Unknown,4.4,0,4796,0,0,6,97,-348000,4963,54,48,4796,4828,12,12.200,4.450,.069
Wed Jan 19 21:22:08 CST 2022,207,1,2,-348.000,3.545,3.545,3.545,.247,3,2600,25.2,24.5,25.5,0,Discharging,Unknown,4.4,0,4796,0,0,6,97,-191000,4963,54,48,4796,4828,12,12.200,4.450,.069
Wed Jan 19 21:22:09 CST 2022,208,1,2,-191.000,3.550,3.550,3.550,.247,3,2600,25.2,24.5,25.4,0,Discharging,Unknown,4.4,0,4796,0,0,6,97,-125000,4963,54,48,4796,4828,12,12.200,4.450,.069
Wed Jan 19 21:23:09 CST 2022,268,1,2,-125.000,3.554,3.554,3.554,.247,3,2600,24.1,24.5,23.0,0,Discharging,Unknown,4.4,0,4796,0,0,6,97,0,4963,54,48,4796,4828,12,12.200,4.450,.069
Wed Jan 19 21:23:10 CST 2022,269,1,2,-297.000,3.561,3.561,3.561,.247,3,2600,24.1,24.5,23.3,0,Discharging,Unknown,4.4,0,4796,0,0,6,97,-297000,4963,54,48,4796,4828,12,12.200,4.450,.069
Wed Jan 19 21:23:10 CST 2022,269,1,2,-297.000,3.561,3.541,3.541,.247,3,2600,24.0,23.5,23.7,0,Discharging,Unknown,4.4,0,4796,0,0,6,97,-586000,4963,53,48,4796,4828,12,12.200,4.450,.069
Wed Jan 19 21:23:11 CST 2022,270,1,2,-586.000,3.541,3.541,3.541,.247,3,2600,24.0,23.5,23.9,0,Discharging,Unknown,4.4,0,4796,0,0,6,97,-586000,4963,53,48,4796,4828,12,12.200,4.450,.069
Wed Jan 19 21:23:11 CST 2022,270,1,2,-630.000,3.534,3.534,3.534,.247,3,2600,24.0,23.5,24.1,0,Discharging,Unknown,4.4,0,4796,0,0,6,97,-630000,4963,53,48,4796,4828,12,12.200,4.450,.069
Wed Jan 19 21:23:12 CST 2022,271,1,2,-630.000,3.534,3.534,3.534,.247,3,2600,24.0,23.5,24.1,0,Discharging,Unknown,4.4,0,4796,0,0,6,97,-366000,4963,53,48,4796,4828,12,12.200,4.450,.069
Wed Jan 19 21:23:13 CST 2022,272,1,2,-366.000,3.547,3.547,3.547,.247,3,2600,24.0,23.5,24.1,0,Discharging,Unknown,4.4,0,4796,0,0,6,97,-322000,4963,53,48,4796,4828,12,12.200,4.450,.069
Wed Jan 19 21:23:14 CST 2022,273,1,2,-322.000,3.547,3.547,3.547,.247,3,2600,24.0,23.5,24.1,0,Discharging,Unknown,4.4,0,4796,0,0,6,97,-322000,4963,53,47,4796,4828,12,12.200,4.450,.069
Wed Jan 19 21:23:15 CST 2022,274,1,2,-392.000,3.550,3.550,3.550,.247,3,2600,24.0,23.5,24.2,0,Discharging,Unknown,4.4,0,4796,0,0,6,97,-392000,4963,53,47,4796,4828,12,12.200,4.450,.069
